country,year,bacterium,antibiotic,n_isolates,pct_resistant
Spain,2011,Pseudomonas aeruginosa,Piperacillin,833.0,6.4
Spain,2012,Pseudomonas aeruginosa,Piperacillin,835.0,6.7
Spain,2013,Pseudomonas aeruginosa,Piperacillin,818.0,8.6
Spain,2014,Pseudomonas aeruginosa,Piperacillin,870.0,7.8
Sweden,2010,Pseudomonas aeruginosa,Piperacillin,272.0,1.1
Sweden,2011,Pseudomonas aeruginosa,Piperacillin,386.0,4.4
Sweden,2012,Pseudomonas aeruginosa,Piperacillin,271.0,5.9
Sweden,2013,Pseudomonas aeruginosa,Piperacillin,531.0,7.3
Sweden,2014,Pseudomonas aeruginosa,Piperacillin,337.0,4.7
United Kingdom,2010,Pseudomonas aeruginosa,Piperacillin,491.0,3.9
United Kingdom,2011,Pseudomonas aeruginosa,Piperacillin,557.0,4.3
United Kingdom,2012,Pseudomonas aeruginosa,Piperacillin,636.0,3.1
United Kingdom,2013,Pseudomonas aeruginosa,Piperacillin,671.0,4.8
United Kingdom,2014,Pseudomonas aeruginosa,Piperacillin,610.0,4.8
Austria,2010,Staphylococcus aureus,Methicillin (MRSA),1813.0,7.4
Austria,2011,Staphylococcus aureus,Methicillin (MRSA),1966.0,7.4
Austria,2012,Staphylococcus aureus,Methicillin (MRSA),2164.0,7.7
Austria,2013,Staphylococcus aureus,Methicillin (MRSA),2534.0,9.2
Austria,2014,Staphylococcus aureus,Methicillin (MRSA),2651.0,7.8
Belgium,2010,Staphylococcus aureus,Methicillin (MRSA),1057.0,20.5
Belgium,2011,Staphylococcus aureus,Methicillin (MRSA),1744.0,17.4
Belgium,2012,Staphylococcus aureus,Methicillin (MRSA),1568.0,16.6
Belgium,2013,Staphylococcus aureus,Methicillin (MRSA),1612.0,16.9
Belgium,2014,Staphylococcus aureus,Methicillin (MRSA),988.0,13.4
Bulgaria,2010,Staphylococcus aureus,Methicillin (MRSA),200.0,19.0
Bulgaria,2011,Staphylococcus aureus,Methicillin (MRSA),214.0,22.4
Bulgaria,2012,Staphylococcus aureus,Methicillin (MRSA),227.0,19.8
Bulgaria,2013,Staphylococcus aureus,Methicillin (MRSA),214.0,19.2
Bulgaria,2014,Staphylococcus aureus,Methicillin (MRSA),216.0,20.8
Croatia,2010,Staphylococcus aureus,Methicillin (MRSA),357.0,26.1
Croatia,2011,Staphylococcus aureus,Methicillin (MRSA),415.0,27.7
Croatia,2012,Staphylococcus aureus,Methicillin (MRSA),403.0,21.3
Croatia,2013,Staphylococcus aureus,Methicillin (MRSA),520.0,24.0
Croatia,2014,Staphylococcus aureus,Methicillin (MRSA),484.0,21.3
Cyprus,2010,Staphylococcus aureus,Methicillin (MRSA),99.0,32.3
Cyprus,2011,Staphylococcus aureus,Methicillin (MRSA),113.0,41.6
Cyprus,2012,Staphylococcus aureus,Methicillin (MRSA),165.0,35.2
Cyprus,2013,Staphylococcus aureus,Methicillin (MRSA),157.0,32.5
Cyprus,2014,Staphylococcus aureus,Methicillin (MRSA),136.0,36.0
Czech Republic,2010,Staphylococcus aureus,Methicillin (MRSA),1593.0,13.5
Czech Republic,2011,Staphylococcus aureus,Methicillin (MRSA),1555.0,14.5
Czech Republic,2012,Staphylococcus aureus,Methicillin (MRSA),1611.0,13.0
Czech Republic,2013,Staphylococcus aureus,Methicillin (MRSA),1707.0,13.2
Czech Republic,2014,Staphylococcus aureus,Methicillin (MRSA),1695.0,13.0
Denmark,2010,Staphylococcus aureus,Methicillin (MRSA),1362.0,1.3
Denmark,2011,Staphylococcus aureus,Methicillin (MRSA),1452.0,1.2
Denmark,2012,Staphylococcus aureus,Methicillin (MRSA),1431.0,1.3
Denmark,2013,Staphylococcus aureus,Methicillin (MRSA),1685.0,1.7
Denmark,2014,Staphylococcus aureus,Methicillin (MRSA),1874.0,2.5
Estonia,2010,Staphylococcus aureus,Methicillin (MRSA),145.0,0.7
Estonia,2011,Staphylococcus aureus,Methicillin (MRSA),116.0,1.7
Estonia,2012,Staphylococcus aureus,Methicillin (MRSA),104.0,7.7
Estonia,2013,Staphylococcus aureus,Methicillin (MRSA),170.0,3.5
Estonia,2014,Staphylococcus aureus,Methicillin (MRSA),223.0,3.1
Finland,2010,Staphylococcus aureus,Methicillin (MRSA),1094.0,2.3
Finland,2011,Staphylococcus aureus,Methicillin (MRSA),1319.0,3.2
Finland,2012,Staphylococcus aureus,Methicillin (MRSA),1409.0,2.1
Finland,2013,Staphylococcus aureus,Methicillin (MRSA),1555.0,1.7
Finland,2014,Staphylococcus aureus,Methicillin (MRSA),1831.0,2.6
France,2010,Staphylococcus aureus,Methicillin (MRSA),4859.0,21.6
France,2011,Staphylococcus aureus,Methicillin (MRSA),4716.0,20.1
France,2012,Staphylococcus aureus,Methicillin (MRSA),5228.0,19.2
France,2013,Staphylococcus aureus,Methicillin (MRSA),5431.0,17.0
France,2014,Staphylococcus aureus,Methicillin (MRSA),5484.0,17.4
Germany,2010,Staphylococcus aureus,Methicillin (MRSA),1980.0,20.9
Germany,2011,Staphylococcus aureus,Methicillin (MRSA),2388.0,16.1
Germany,2012,Staphylococcus aureus,Methicillin (MRSA),2563.0,15.4
Germany,2013,Staphylococcus aureus,Methicillin (MRSA),3070.0,12.8
Germany,2014,Staphylococcus aureus,Methicillin (MRSA),3146.0,11.8
Greece,2010,Staphylococcus aureus,Methicillin (MRSA),867.0,39.2
Greece,2011,Staphylococcus aureus,Methicillin (MRSA),784.0,39.2
Greece,2012,Staphylococcus aureus,Methicillin (MRSA),876.0,41.0
Greece,2013,Staphylococcus aureus,Methicillin (MRSA),757.0,40.3
Greece,2014,Staphylococcus aureus,Methicillin (MRSA),556.0,37.1
Hungary,2010,Staphylococcus aureus,Methicillin (MRSA),1224.0,30.2
Hungary,2011,Staphylococcus aureus,Methicillin (MRSA),1156.0,26.2
Hungary,2012,Staphylococcus aureus,Methicillin (MRSA),1143.0,24.8
Hungary,2013,Staphylococcus aureus,Methicillin (MRSA),1200.0,24.0
Hungary,2014,Staphylococcus aureus,Methicillin (MRSA),1279.0,23.1
Iceland,2010,Staphylococcus aureus,Methicillin (MRSA),65.0,1.5
Iceland,2011,Staphylococcus aureus,Methicillin (MRSA),71.0,2.8
Iceland,2012,Staphylococcus aureus,Methicillin (MRSA),58.0,1.7
Iceland,2013,Staphylococcus aureus,Methicillin (MRSA),69.0,0.0
Iceland,2014,Staphylococcus aureus,Methicillin (MRSA),61.0,3.3
Ireland,2010,Staphylococcus aureus,Methicillin (MRSA),1207.0,23.9
Ireland,2011,Staphylococcus aureus,Methicillin (MRSA),1057.0,23.7
Ireland,2012,Staphylococcus aureus,Methicillin (MRSA),1038.0,22.6
Ireland,2013,Staphylococcus aureus,Methicillin (MRSA),1069.0,19.9
Ireland,2014,Staphylococcus aureus,Methicillin (MRSA),1075.0,19.4
Italy,2010,Staphylococcus aureus,Methicillin (MRSA),1766.0,36.5
Italy,2011,Staphylococcus aureus,Methicillin (MRSA),1261.0,38.2
Italy,2012,Staphylococcus aureus,Methicillin (MRSA),1636.0,35.2
Italy,2013,Staphylococcus aureus,Methicillin (MRSA),2394.0,35.8
Italy,2014,Staphylococcus aureus,Methicillin (MRSA),2133.0,33.6
Latvia,2010,Staphylococcus aureus,Methicillin (MRSA),153.0,13.7
Latvia,2011,Staphylococcus aureus,Methicillin (MRSA),192.0,9.9
Latvia,2012,Staphylococcus aureus,Methicillin (MRSA),211.0,9.0
Latvia,2013,Staphylococcus aureus,Methicillin (MRSA),172.0,7.0
Latvia,2014,Staphylococcus aureus,Methicillin (MRSA),220.0,8.2
Lithuania,2010,Staphylococcus aureus,Methicillin (MRSA),255.0,14.1
Lithuania,2011,Staphylococcus aureus,Methicillin (MRSA),278.0,5.4
Lithuania,2012,Staphylococcus aureus,Methicillin (MRSA),323.0,10.2
Lithuania,2013,Staphylococcus aureus,Methicillin (MRSA),267.0,9.7
Lithuania,2014,Staphylococcus aureus,Methicillin (MRSA),383.0,7.8
Luxembourg,2010,Staphylococcus aureus,Methicillin (MRSA),133.0,16.5
Luxembourg,2011,Staphylococcus aureus,Methicillin (MRSA),127.0,20.5
Luxembourg,2012,Staphylococcus aureus,Methicillin (MRSA),131.0,15.3
Luxembourg,2013,Staphylococcus aureus,Methicillin (MRSA),135.0,8.9
Luxembourg,2014,Staphylococcus aureus,Methicillin (MRSA),125.0,12.0
Malta,2010,Staphylococcus aureus,Methicillin (MRSA),108.0,48.1
Malta,2011,Staphylococcus aureus,Methicillin (MRSA),130.0,49.2
Malta,2012,Staphylococcus aureus,Methicillin (MRSA),102.0,47.1
Malta,2013,Staphylococcus aureus,Methicillin (MRSA),114.0,51.8
Malta,2014,Staphylococcus aureus,Methicillin (MRSA),82.0,42.7
Netherlands,2010,Staphylococcus aureus,Methicillin (MRSA),1564.0,1.2
Netherlands,2011,Staphylococcus aureus,Methicillin (MRSA),1801.0,1.4
Netherlands,2012,Staphylococcus aureus,Methicillin (MRSA),1944.0,1.3
Netherlands,2013,Staphylococcus aureus,Methicillin (MRSA),2062.0,1.2
Netherlands,2014,Staphylococcus aureus,Methicillin (MRSA),2524.0,
Norway,2010,Staphylococcus aureus,Methicillin (MRSA),1047.0,0.6
Norway,2011,Staphylococcus aureus,Methicillin (MRSA),1223.0,0.3
Norway,2012,Staphylococcus aureus,Methicillin (MRSA),1430.0,1.3
Norway,2013,Staphylococcus aureus,Methicillin (MRSA),1473.0,0.7
Norway,2014,Staphylococcus aureus,Methicillin (MRSA),1544.0,1.0
Poland,2010,Staphylococcus aureus,Methicillin (MRSA),526.0,13.1
Poland,2011,Staphylococcus aureus,Methicillin (MRSA),860.0,24.3
Poland,2012,Staphylococcus aureus,Methicillin (MRSA),781.0,25.5
Poland,2013,Staphylococcus aureus,Methicillin (MRSA),743.0,16.0
Poland,2014,Staphylococcus aureus,Methicillin (MRSA),,
Portugal,2010,Staphylococcus aureus,Methicillin (MRSA),1633.0,53.4
Portugal,2011,Staphylococcus aureus,Methicillin (MRSA),1307.0,54.6
Portugal,2012,Staphylococcus aureus,Methicillin (MRSA),1455.0,53.8
Portugal,2013,Staphylococcus aureus,Methicillin (MRSA),2390.0,46.8
Portugal,2014,Staphylococcus aureus,Methicillin (MRSA),3193.0,47.4
Romania,2010,Staphylococcus aureus,Methicillin (MRSA),46.0,39.1
Romania,2011,Staphylococcus aureus,Methicillin (MRSA),109.0,49.5
Romania,2012,Staphylococcus aureus,Methicillin (MRSA),229.0,53.3
Romania,2013,Staphylococcus aureus,Methicillin (MRSA),383.0,64.5
Romania,2014,Staphylococcus aureus,Methicillin (MRSA),316.0,56.0
Slovakia,2010,Staphylococcus aureus,Methicillin (MRSA),,
Slovakia,2011,Staphylococcus aureus,Methicillin (MRSA),566.0,26.1
Slovakia,2012,Staphylococcus aureus,Methicillin (MRSA),474.0,21.7
Slovakia,2013,Staphylococcus aureus,Methicillin (MRSA),552.0,27.0
Slovakia,2014,Staphylococcus aureus,Methicillin (MRSA),640.0,28.0
Slovenia,2010,Staphylococcus aureus,Methicillin (MRSA),476.0,12.0
Slovenia,2011,Staphylococcus aureus,Methicillin (MRSA),464.0,7.1
Slovenia,2012,Staphylococcus aureus,Methicillin (MRSA),445.0,10.3
Slovenia,2013,Staphylococcus aureus,Methicillin (MRSA),465.0,9.0
Slovenia,2014,Staphylococcus aureus,Methicillin (MRSA),495.0,13.1
Spain,2010,Staphylococcus aureus,Methicillin (MRSA),1986.0,25.3
Spain,2011,Staphylococcus aureus,Methicillin (MRSA),1950.0,22.5
Spain,2012,Staphylococcus aureus,Methicillin (MRSA),1899.0,24.2
Spain,2013,Staphylococcus aureus,Methicillin (MRSA),1777.0,22.6
Spain,2014,Staphylococcus aureus,Methicillin (MRSA),1920.0,22.1
Sweden,2010,Staphylococcus aureus,Methicillin (MRSA),2858.0,0.5
Sweden,2011,Staphylococcus aureus,Methicillin (MRSA),3751.0,1.0
Sweden,2012,Staphylococcus aureus,Methicillin (MRSA),3262.0,0.7
Sweden,2013,Staphylococcus aureus,Methicillin (MRSA),4099.0,1.0
Sweden,2014,Staphylococcus aureus,Methicillin (MRSA),2745.0,1.0
United Kingdom,2010,Staphylococcus aureus,Methicillin (MRSA),2684.0,21.6
United Kingdom,2011,Staphylococcus aureus,Methicillin (MRSA),3408.0,13.6
United Kingdom,2012,Staphylococcus aureus,Methicillin (MRSA),2679.0,14.0
United Kingdom,2013,Staphylococcus aureus,Methicillin (MRSA),2117.0,13.7
United Kingdom,2014,Staphylococcus aureus,Methicillin (MRSA),2395.0,11.3
Austria,2010,Streptococcus pneumoniae,Macrolides,323.0,10.5
Austria,2011,Streptococcus pneumoniae,Macrolides,373.0,11.5
Austria,2012,Streptococcus pneumoniae,Macrolides,319.0,17.9
Austria,2013,Streptococcus pneumoniae,Macrolides,421.0,10.2
Austria,2014,Streptococcus pneumoniae,Macrolides,400.0,10.5
Belgium,2010,Streptococcus pneumoniae,Macrolides,1797.0,24.8
Belgium,2011,Streptococcus pneumoniae,Macrolides,1829.0,26.0
Belgium,2012,Streptococcus pneumoniae,Macrolides,1662.0,25.4
Belgium,2013,Streptococcus pneumoniae,Macrolides,1574.0,22.9
Belgium,2014,Streptococcus pneumoniae,Macrolides,1108.0,17.9
Bulgaria,2010,Streptococcus pneumoniae,Macrolides,20.0,25.0
Bulgaria,2011,Streptococcus pneumoniae,Macrolides,30.0,13.3
Bulgaria,2012,Streptococcus pneumoniae,Macrolides,20.0,20.0
Bulgaria,2013,Streptococcus pneumoniae,Macrolides,27.0,18.5
Bulgaria,2014,Streptococcus pneumoniae,Macrolides,30.0,26.7
Croatia,2010,Streptococcus pneumoniae,Macrolides,101.0,28.7
Croatia,2011,Streptococcus pneumoniae,Macrolides,123.0,23.6
Croatia,2012,Streptococcus pneumoniae,Macrolides,77.0,10.4
Croatia,2013,Streptococcus pneumoniae,Macrolides,116.0,32.8
Croatia,2014,Streptococcus pneumoniae,Macrolides,127.0,27.6
Cyprus,2010,Streptococcus pneumoniae,Macrolides,11.0,54.5
Cyprus,2011,Streptococcus pneumoniae,Macrolides,12.0,25.0
Cyprus,2012,Streptococcus pneumoniae,Macrolides,7.0,
Cyprus,2013,Streptococcus pneumoniae,Macrolides,15.0,26.7
Cyprus,2014,Streptococcus pneumoniae,Macrolides,12.0,0.0
Czech Republic,2010,Streptococcus pneumoniae,Macrolides,288.0,6.3
Czech Republic,2011,Streptococcus pneumoniae,Macrolides,316.0,3.5
Czech Republic,2012,Streptococcus pneumoniae,Macrolides,274.0,7.7
Czech Republic,2013,Streptococcus pneumoniae,Macrolides,333.0,8.7
Czech Republic,2014,Streptococcus pneumoniae,Macrolides,274.0,7.7
Denmark,2010,Streptococcus pneumoniae,Macrolides,954.0,4.2
Denmark,2011,Streptococcus pneumoniae,Macrolides,896.0,5.1
Denmark,2012,Streptococcus pneumoniae,Macrolides,867.0,6.0
Denmark,2013,Streptococcus pneumoniae,Macrolides,789.0,4.8
Denmark,2014,Streptococcus pneumoniae,Macrolides,709.0,6.6
Estonia,2010,Streptococcus pneumoniae,Macrolides,45.0,4.4
Estonia,2011,Streptococcus pneumoniae,Macrolides,45.0,2.2
Estonia,2012,Streptococcus pneumoniae,Macrolides,52.0,5.8
Estonia,2013,Streptococcus pneumoniae,Macrolides,59.0,3.4
Estonia,2014,Streptococcus pneumoniae,Macrolides,54.0,5.6
Finland,2010,Streptococcus pneumoniae,Macrolides,607.0,27.5
Finland,2011,Streptococcus pneumoniae,Macrolides,638.0,24.5
Finland,2012,Streptococcus pneumoniae,Macrolides,586.0,22.0
Finland,2013,Streptococcus pneumoniae,Macrolides,650.0,18.6
Finland,2014,Streptococcus pneumoniae,Macrolides,636.0,14.5
France,2010,Streptococcus pneumoniae,Macrolides,1127.0,30.0
France,2011,Streptococcus pneumoniae,Macrolides,1413.0,26.0
France,2012,Streptococcus pneumoniae,Macrolides,824.0,28.9
France,2013,Streptococcus pneumoniae,Macrolides,919.0,29.8
France,2014,Streptococcus pneumoniae,Macrolides,656.0,23.0
Germany,2010,Streptococcus pneumoniae,Macrolides,358.0,9.2
Germany,2011,Streptococcus pneumoniae,Macrolides,353.0,7.9
Germany,2012,Streptococcus pneumoniae,Macrolides,324.0,7.4
Germany,2013,Streptococcus pneumoniae,Macrolides,477.0,10.7
Germany,2014,Streptococcus pneumoniae,Macrolides,499.0,7.1
Hungary,2010,Streptococcus pneumoniae,Macrolides,133.0,24.1
Hungary,2011,Streptococcus pneumoniae,Macrolides,129.0,14.7
Hungary,2012,Streptococcus pneumoniae,Macrolides,147.0,19.7
Hungary,2013,Streptococcus pneumoniae,Macrolides,139.0,14.4
Hungary,2014,Streptococcus pneumoniae,Macrolides,128.0,14.6
Iceland,2010,Streptococcus pneumoniae,Macrolides,37.0,10.8
Iceland,2011,Streptococcus pneumoniae,Macrolides,32.0,21.9
Iceland,2012,Streptococcus pneumoniae,Macrolides,27.0,7.4
Iceland,2013,Streptococcus pneumoniae,Macrolides,18.0,16.7
Iceland,2014,Streptococcus pneumoniae,Macrolides,24.0,8.7
Ireland,2010,Streptococcus pneumoniae,Macrolides,290.0,15.5
Ireland,2011,Streptococcus pneumoniae,Macrolides,310.0,18.4
Ireland,2012,Streptococcus pneumoniae,Macrolides,307.0,16.9
Ireland,2013,Streptococcus pneumoniae,Macrolides,305.0,18.0
Ireland,2014,Streptococcus pneumoniae,Macrolides,328.0,13.9
Italy,2010,Streptococcus pneumoniae,Macrolides,297.0,28.9
Italy,2011,Streptococcus pneumoniae,Macrolides,266.0,27.4
Italy,2012,Streptococcus pneumoniae,Macrolides,243.0,34.2
Italy,2013,Streptococcus pneumoniae,Macrolides,394.0,24.6
Italy,2014,Streptococcus pneumoniae,Macrolides,182.0,28.6
Latvia,2010,Streptococcus pneumoniae,Macrolides,38.0,5.3
Latvia,2011,Streptococcus pneumoniae,Macrolides,46.0,0.0
Latvia,2012,Streptococcus pneumoniae,Macrolides,64.0,4.7
Latvia,2013,Streptococcus pneumoniae,Macrolides,66.0,1.5
Latvia,2014,Streptococcus pneumoniae,Macrolides,48.0,4.1
Lithuania,2010,Streptococcus pneumoniae,Macrolides,35.0,0.0
Lithuania,2011,Streptococcus pneumoniae,Macrolides,41.0,26.8
Lithuania,2012,Streptococcus pneumoniae,Macrolides,35.0,25.7
Lithuania,2013,Streptococcus pneumoniae,Macrolides,56.0,25.0
Lithuania,2014,Streptococcus pneumoniae,Macrolides,67.0,22.6
Luxembourg,2010,Streptococcus pneumoniae,Macrolides,50.0,18.0
Luxembourg,2011,Streptococcus pneumoniae,Macrolides,52.0,15.4
Luxembourg,2012,Streptococcus pneumoniae,Macrolides,38.0,15.8
Luxembourg,2013,Streptococcus pneumoniae,Macrolides,48.0,25.0
Luxembourg,2014,Streptococcus pneumoniae,Macrolides,32.0,14.3
Malta,2010,Streptococcus pneumoniae,Macrolides,11.0,18.2
Malta,2011,Streptococcus pneumoniae,Macrolides,8.0,
Malta,2012,Streptococcus pneumoniae,Macrolides,18.0,50.0
Malta,2013,Streptococcus pneumoniae,Macrolides,9.0,
Malta,2014,Streptococcus pneumoniae,Macrolides,8.0,37.5
Netherlands,2010,Streptococcus pneumoniae,Macrolides,898.0,6.0
Netherlands,2011,Streptococcus pneumoniae,Macrolides,1200.0,4.5
Netherlands,2012,Streptococcus pneumoniae,Macrolides,1153.0,4.4
Netherlands,2013,Streptococcus pneumoniae,Macrolides,1155.0,4.8
Netherlands,2014,Streptococcus pneumoniae,Macrolides,1287.0,4.3
Norway,2010,Streptococcus pneumoniae,Macrolides,547.0,3.8
Norway,2011,Streptococcus pneumoniae,Macrolides,570.0,4.2
Norway,2012,Streptococcus pneumoniae,Macrolides,533.0,5.3
Norway,2013,Streptococcus pneumoniae,Macrolides,499.0,4.4
Norway,2014,Streptococcus pneumoniae,Macrolides,492.0,7.5
Poland,2010,Streptococcus pneumoniae,Macrolides,71.0,39.4
Poland,2011,Streptococcus pneumoniae,Macrolides,135.0,26.7
Poland,2012,Streptococcus pneumoniae,Macrolides,110.0,27.3
Poland,2013,Streptococcus pneumoniae,Macrolides,142.0,31.7
Poland,2014,Streptococcus pneumoniae,Macrolides,,
Portugal,2010,Streptococcus pneumoniae,Macrolides,156.0,21.8
Portugal,2011,Streptococcus pneumoniae,Macrolides,417.0,14.9
Portugal,2012,Streptococcus pneumoniae,Macrolides,308.0,18.5
Portugal,2013,Streptococcus pneumoniae,Macrolides,496.0,20.6
Portugal,2014,Streptococcus pneumoniae,Macrolides,658.0,16.0
Romania,2010,Streptococcus pneumoniae,Macrolides,11.0,36.4
Romania,2011,Streptococcus pneumoniae,Macrolides,18.0,44.4
Romania,2012,Streptococcus pneumoniae,Macrolides,43.0,39.5
Romania,2013,Streptococcus pneumoniae,Macrolides,42.0,38.1
Romania,2014,Streptococcus pneumoniae,Macrolides,50.0,48.0
Slovakia,2010,Streptococcus pneumoniae,Macrolides,,
Slovakia,2011,Streptococcus pneumoniae,Macrolides,25.0,12.0
Slovakia,2012,Streptococcus pneumoniae,Macrolides,22.0,27.3
Slovakia,2013,Streptococcus pneumoniae,Macrolides,29.0,17.2
Slovakia,2014,Streptococcus pneumoniae,Macrolides,29.0,41.4
Slovenia,2010,Streptococcus pneumoniae,Macrolides,232.0,17.2
Slovenia,2011,Streptococcus pneumoniae,Macrolides,251.0,24.3
Slovenia,2012,Streptococcus pneumoniae,Macrolides,250.0,21.2
Slovenia,2013,Streptococcus pneumoniae,Macrolides,279.0,10.4
Slovenia,2014,Streptococcus pneumoniae,Macrolides,300.0,19.3
Spain,2010,Streptococcus pneumoniae,Macrolides,862.0,26.7
Spain,2011,Streptococcus pneumoniae,Macrolides,746.0,24.8
Spain,2012,Streptococcus pneumoniae,Macrolides,579.0,26.4
Spain,2013,Streptococcus pneumoniae,Macrolides,560.0,25.7
Spain,2014,Streptococcus pneumoniae,Macrolides,544.0,20.0
Sweden,2010,Streptococcus pneumoniae,Macrolides,955.0,4.0
Sweden,2011,Streptococcus pneumoniae,Macrolides,1143.0,5.3
Sweden,2012,Streptococcus pneumoniae,Macrolides,947.0,4.9
Sweden,2013,Streptococcus pneumoniae,Macrolides,1164.0,6.5
Sweden,2014,Streptococcus pneumoniae,Macrolides,788.0,6.7
United Kingdom,2010,Streptococcus pneumoniae,Macrolides,1289.0,4.7
United Kingdom,2011,Streptococcus pneumoniae,Macrolides,1263.0,5.9
United Kingdom,2012,Streptococcus pneumoniae,Macrolides,1114.0,6.8
United Kingdom,2013,Streptococcus pneumoniae,Macrolides,935.0,7.5
United Kingdom,2014,Streptococcus pneumoniae,Macrolides,1260.0,7.1
Austria,2010,Streptococcus pneumoniae,Penicillin,351.0,4.0
Austria,2011,Streptococcus pneumoniae,Penicillin,405.0,3.0
Austria,2012,Streptococcus pneumoniae,Penicillin,291.0,5.2
Austria,2013,Streptococcus pneumoniae,Penicillin,385.0,2.1
Austria,2014,Streptococcus pneumoniae,Penicillin,361.0,5.3
Belgium,2010,Streptococcus pneumoniae,Penicillin,1797.0,0.4
Belgium,2011,Streptococcus pneumoniae,Penicillin,1829.0,0.8
Belgium,2012,Streptococcus pneumoniae,Penicillin,1658.0,1.5
Belgium,2013,Streptococcus pneumoniae,Penicillin,1536.0,1.7
Belgium,2014,Streptococcus pneumoniae,Penicillin,1110.0,1.3
Bulgaria,2010,Streptococcus pneumoniae,Penicillin,22.0,18.2
Bulgaria,2011,Streptococcus pneumoniae,Penicillin,33.0,21.2
Bulgaria,2012,Streptococcus pneumoniae,Penicillin,21.0,28.6
Bulgaria,2013,Streptococcus pneumoniae,Penicillin,28.0,21.4
Bulgaria,2014,Streptococcus pneumoniae,Penicillin,32.0,25.0
Croatia,2010,Streptococcus pneumoniae,Penicillin,102.0,22.5
Croatia,2011,Streptococcus pneumoniae,Penicillin,125.0,18.4
Croatia,2012,Streptococcus pneumoniae,Penicillin,97.0,22.7
Croatia,2013,Streptococcus pneumoniae,Penicillin,118.0,25.4
Croatia,2014,Streptococcus pneumoniae,Penicillin,129.0,26.4
Cyprus,2010,Streptococcus pneumoniae,Penicillin,12.0,41.7
Cyprus,2011,Streptococcus pneumoniae,Penicillin,12.0,25.0
Cyprus,2012,Streptococcus pneumoniae,Penicillin,8.0,
Cyprus,2013,Streptococcus pneumoniae,Penicillin,15.0,40.0
Cyprus,2014,Streptococcus pneumoniae,Penicillin,12.0,0.0
Czech Republic,2010,Streptococcus pneumoniae,Penicillin,288.0,4.9
Czech Republic,2011,Streptococcus pneumoniae,Penicillin,316.0,3.8
Czech Republic,2012,Streptococcus pneumoniae,Penicillin,274.0,2.9
Czech Republic,2013,Streptococcus pneumoniae,Penicillin,333.0,2.1
Czech Republic,2014,Streptococcus pneumoniae,Penicillin,274.0,5.8
Denmark,2010,Streptococcus pneumoniae,Penicillin,954.0,3.6
Denmark,2011,Streptococcus pneumoniae,Penicillin,896.0,4.8
Denmark,2012,Streptococcus pneumoniae,Penicillin,867.0,5.1
Denmark,2013,Streptococcus pneumoniae,Penicillin,789.0,6.6
Denmark,2014,Streptococcus pneumoniae,Penicillin,709.0,5.6
Estonia,2010,Streptococcus pneumoniae,Penicillin,64.0,1.6
Estonia,2011,Streptococcus pneumoniae,Penicillin,51.0,2.0
Estonia,2012,Streptococcus pneumoniae,Penicillin,53.0,0.0
Estonia,2013,Streptococcus pneumoniae,Penicillin,78.0,1.3
Estonia,2014,Streptococcus pneumoniae,Penicillin,72.0,4.2
Finland,2010,Streptococcus pneumoniae,Penicillin,611.0,14.2
Finland,2011,Streptococcus pneumoniae,Penicillin,634.0,12.9
Finland,2012,Streptococcus pneumoniae,Penicillin,553.0,17.0
Finland,2013,Streptococcus pneumoniae,Penicillin,597.0,14.1
Finland,2014,Streptococcus pneumoniae,Penicillin,593.0,12.5
France,2010,Streptococcus pneumoniae,Penicillin,1127.0,27.6
