country,year,bacterium,antibiotic,n_isolates,pct_resistant,resistance_level
Czech Republic,2013,Staphylococcus aureus,Methicillin (MRSA),1707.0,13.2,Medium
Czech Republic,2014,Staphylococcus aureus,Methicillin (MRSA),1695.0,13.0,Medium
Denmark,2010,Staphylococcus aureus,Methicillin (MRSA),1362.0,1.3,Low
Denmark,2011,Staphylococcus aureus,Methicillin (MRSA),1452.0,1.2,Low
Denmark,2012,Staphylococcus aureus,Methicillin (MRSA),1431.0,1.3,Low
Denmark,2013,Staphylococcus aureus,Methicillin (MRSA),1685.0,1.7,Low
Denmark,2014,Staphylococcus aureus,Methicillin (MRSA),1874.0,2.5,Low
Estonia,2010,Staphylococcus aureus,Methicillin (MRSA),145.0,0.7,Low
Estonia,2011,Staphylococcus aureus,Methicillin (MRSA),116.0,1.7,Low
Estonia,2012,Staphylococcus aureus,Methicillin (MRSA),104.0,7.7,Low
Estonia,2013,Staphylococcus aureus,Methicillin (MRSA),170.0,3.5,Low
Estonia,2014,Staphylococcus aureus,Methicillin (MRSA),223.0,3.1,Low
Finland,2010,Staphylococcus aureus,Methicillin (MRSA),1094.0,2.3,Low
Finland,2011,Staphylococcus aureus,Methicillin (MRSA),1319.0,3.2,Low
Finland,2012,Staphylococcus aureus,Methicillin (MRSA),1409.0,2.1,Low
Finland,2013,Staphylococcus aureus,Methicillin (MRSA),1555.0,1.7,Low
Finland,2014,Staphylococcus aureus,Methicillin (MRSA),1831.0,2.6,Low
France,2010,Staphylococcus aureus,Methicillin (MRSA),4859.0,21.6,Medium
France,2011,Staphylococcus aureus,Methicillin (MRSA),4716.0,20.1,Medium
France,2012,Staphylococcus aureus,Methicillin (MRSA),5228.0,19.2,Medium
France,2013,Staphylococcus aureus,Methicillin (MRSA),5431.0,17.0,Medium
France,2014,Staphylococcus aureus,Methicillin (MRSA),5484.0,17.4,Medium
Germany,2010,Staphylococcus aureus,Methicillin (MRSA),1980.0,20.9,Medium
Germany,2011,Staphylococcus aureus,Methicillin (MRSA),2388.0,16.1,Medium
Germany,2012,Staphylococcus aureus,Methicillin (MRSA),2563.0,15.4,Medium
Germany,2013,Staphylococcus aureus,Methicillin (MRSA),3070.0,12.8,Medium
Germany,2014,Staphylococcus aureus,Methicillin (MRSA),3146.0,11.8,Medium
Greece,2010,Staphylococcus aureus,Methicillin (MRSA),867.0,39.2,High
Greece,2011,Staphylococcus aureus,Methicillin (MRSA),784.0,39.2,High
Greece,2012,Staphylococcus aureus,Methicillin (MRSA),876.0,41.0,High
Greece,2013,Staphylococcus aureus,Methicillin (MRSA),757.0,40.3,High
Greece,2014,Staphylococcus aureus,Methicillin (MRSA),556.0,37.1,High
Hungary,2010,Staphylococcus aureus,Methicillin (MRSA),1224.0,30.2,High
Hungary,2011,Staphylococcus aureus,Methicillin (MRSA),1156.0,26.2,High
Hungary,2012,Staphylococcus aureus,Methicillin (MRSA),1143.0,24.8,Medium
Hungary,2013,Staphylococcus aureus,Methicillin (MRSA),1200.0,24.0,Medium
Hungary,2014,Staphylococcus aureus,Methicillin (MRSA),1279.0,23.1,Medium
Iceland,2010,Staphylococcus aureus,Methicillin (MRSA),65.0,1.5,Low
Iceland,2011,Staphylococcus aureus,Methicillin (MRSA),71.0,2.8,Low
Iceland,2012,Staphylococcus aureus,Methicillin (MRSA),58.0,1.7,Low
Iceland,2013,Staphylococcus aureus,Methicillin (MRSA),69.0,0.0,Low
Iceland,2014,Staphylococcus aureus,Methicillin (MRSA),61.0,3.3,Low
Ireland,2010,Staphylococcus aureus,Methicillin (MRSA),1207.0,23.9,Medium
Ireland,2011,Staphylococcus aureus,Methicillin (MRSA),1057.0,23.7,Medium
Ireland,2012,Staphylococcus aureus,Methicillin (MRSA),1038.0,22.6,Medium
Ireland,2013,Staphylococcus aureus,Methicillin (MRSA),1069.0,19.9,Medium
Ireland,2014,Staphylococcus aureus,Methicillin (MRSA),1075.0,19.4,Medium
Italy,2010,Staphylococcus aureus,Methicillin (MRSA),1766.0,36.5,High
Italy,2011,Staphylococcus aureus,Methicillin (MRSA),1261.0,38.2,High
Italy,2012,Staphylococcus aureus,Methicillin (MRSA),1636.0,35.2,High
Italy,2013,Staphylococcus aureus,Methicillin (MRSA),2394.0,35.8,High
Italy,2014,Staphylococcus aureus,Methicillin (MRSA),2133.0,33.6,High
Latvia,2010,Staphylococcus aureus,Methicillin (MRSA),153.0,13.7,Medium
Latvia,2011,Staphylococcus aureus,Methicillin (MRSA),192.0,9.9,Low
Latvia,2012,Staphylococcus aureus,Methicillin (MRSA),211.0,9.0,Low
Latvia,2013,Staphylococcus aureus,Methicillin (MRSA),172.0,7.0,Low
Latvia,2014,Staphylococcus aureus,Methicillin (MRSA),220.0,8.2,Low
Lithuania,2010,Staphylococcus aureus,Methicillin (MRSA),255.0,14.1,Medium
Lithuania,2011,Staphylococcus aureus,Methicillin (MRSA),278.0,5.4,Low
Lithuania,2012,Staphylococcus aureus,Methicillin (MRSA),323.0,10.2,Medium
Lithuania,2013,Staphylococcus aureus,Methicillin (MRSA),267.0,9.7,Low
Lithuania,2014,Staphylococcus aureus,Methicillin (MRSA),383.0,7.8,Low
Luxembourg,2010,Staphylococcus aureus,Methicillin (MRSA),133.0,16.5,Medium
Luxembourg,2011,Staphylococcus aureus,Methicillin (MRSA),127.0,20.5,Medium
Luxembourg,2012,Staphylococcus aureus,Methicillin (MRSA),131.0,15.3,Medium
Luxembourg,2013,Staphylococcus aureus,Methicillin (MRSA),135.0,8.9,Low
Luxembourg,2014,Staphylococcus aureus,Methicillin (MRSA),125.0,12.0,Medium
Malta,2010,Staphylococcus aureus,Methicillin (MRSA),108.0,48.1,High
Malta,2011,Staphylococcus aureus,Methicillin (MRSA),130.0,49.2,High
Malta,2012,Staphylococcus aureus,Methicillin (MRSA),102.0,47.1,High
Malta,2013,Staphylococcus aureus,Methicillin (MRSA),114.0,51.8,High
Malta,2014,Staphylococcus aureus,Methicillin (MRSA),82.0,42.7,High
Netherlands,2010,Staphylococcus aureus,Methicillin (MRSA),1564.0,1.2,Low
Netherlands,2011,Staphylococcus aureus,Methicillin (MRSA),1801.0,1.4,Low
Netherlands,2012,Staphylococcus aureus,Methicillin (MRSA),1944.0,1.3,Low
Netherlands,2013,Staphylococcus aureus,Methicillin (MRSA),2062.0,1.2,Low
Norway,2010,Staphylococcus aureus,Methicillin (MRSA),1047.0,0.6,Low
Norway,2011,Staphylococcus aureus,Methicillin (MRSA),1223.0,0.3,Low
Norway,2012,Staphylococcus aureus,Methicillin (MRSA),1430.0,1.3,Low
Norway,2013,Staphylococcus aureus,Methicillin (MRSA),1473.0,0.7,Low
Norway,2014,Staphylococcus aureus,Methicillin (MRSA),1544.0,1.0,Low
Poland,2010,Staphylococcus aureus,Methicillin (MRSA),526.0,13.1,Medium
Poland,2011,Staphylococcus aureus,Methicillin (MRSA),860.0,24.3,Medium
Poland,2012,Staphylococcus aureus,Methicillin (MRSA),781.0,25.5,High
Poland,2013,Staphylococcus aureus,Methicillin (MRSA),743.0,16.0,Medium
Portugal,2010,Staphylococcus aureus,Methicillin (MRSA),1633.0,53.4,High
Portugal,2011,Staphylococcus aureus,Methicillin (MRSA),1307.0,54.6,High
Portugal,2012,Staphylococcus aureus,Methicillin (MRSA),1455.0,53.8,High
Portugal,2013,Staphylococcus aureus,Methicillin (MRSA),2390.0,46.8,High
Portugal,2014,Staphylococcus aureus,Methicillin (MRSA),3193.0,47.4,High
Romania,2010,Staphylococcus aureus,Methicillin (MRSA),46.0,39.1,High
Romania,2011,Staphylococcus aureus,Methicillin (MRSA),109.0,49.5,High
Romania,2012,Staphylococcus aureus,Methicillin (MRSA),229.0,53.3,High
Romania,2013,Staphylococcus aureus,Methicillin (MRSA),383.0,64.5,High
Romania,2014,Staphylococcus aureus,Methicillin (MRSA),316.0,56.0,High
Slovakia,2011,Staphylococcus aureus,Methicillin (MRSA),566.0,26.1,High
Slovakia,2012,Staphylococcus aureus,Methicillin (MRSA),474.0,21.7,Medium
Slovakia,2013,Staphylococcus aureus,Methicillin (MRSA),552.0,27.0,High
Slovakia,2014,Staphylococcus aureus,Methicillin (MRSA),640.0,28.0,High
Slovenia,2010,Staphylococcus aureus,Methicillin (MRSA),476.0,12.0,Medium
Slovenia,2011,Staphylococcus aureus,Methicillin (MRSA),464.0,7.1,Low
Slovenia,2012,Staphylococcus aureus,Methicillin (MRSA),445.0,10.3,Medium
Slovenia,2013,Staphylococcus aureus,Methicillin (MRSA),465.0,9.0,Low
Slovenia,2014,Staphylococcus aureus,Methicillin (MRSA),495.0,13.1,Medium
Spain,2010,Staphylococcus aureus,Methicillin (MRSA),1986.0,25.3,High
Spain,2011,Staphylococcus aureus,Methicillin (MRSA),1950.0,22.5,Medium
Spain,2012,Staphylococcus aureus,Methicillin (MRSA),1899.0,24.2,Medium
Spain,2013,Staphylococcus aureus,Methicillin (MRSA),1777.0,22.6,Medium
Spain,2014,Staphylococcus aureus,Methicillin (MRSA),1920.0,22.1,Medium
Sweden,2010,Staphylococcus aureus,Methicillin (MRSA),2858.0,0.5,Low
Sweden,2011,Staphylococcus aureus,Methicillin (MRSA),3751.0,1.0,Low
Sweden,2012,Staphylococcus aureus,Methicillin (MRSA),3262.0,0.7,Low
Sweden,2013,Staphylococcus aureus,Methicillin (MRSA),4099.0,1.0,Low
Sweden,2014,Staphylococcus aureus,Methicillin (MRSA),2745.0,1.0,Low
United Kingdom,2010,Staphylococcus aureus,Methicillin (MRSA),2684.0,21.6,Medium
United Kingdom,2011,Staphylococcus aureus,Methicillin (MRSA),3408.0,13.6,Medium
United Kingdom,2012,Staphylococcus aureus,Methicillin (MRSA),2679.0,14.0,Medium
United Kingdom,2013,Staphylococcus aureus,Methicillin (MRSA),2117.0,13.7,Medium
United Kingdom,2014,Staphylococcus aureus,Methicillin (MRSA),2395.0,11.3,Medium
Austria,2010,Streptococcus pneumoniae,Macrolides,323.0,10.5,Medium
Austria,2011,Streptococcus pneumoniae,Macrolides,373.0,11.5,Medium
Austria,2012,Streptococcus pneumoniae,Macrolides,319.0,17.9,Medium
Austria,2013,Streptococcus pneumoniae,Macrolides,421.0,10.2,Medium
Austria,2014,Streptococcus pneumoniae,Macrolides,400.0,10.5,Medium
Belgium,2010,Streptococcus pneumoniae,Macrolides,1797.0,24.8,Medium
Belgium,2011,Streptococcus pneumoniae,Macrolides,1829.0,26.0,High
Belgium,2012,Streptococcus pneumoniae,Macrolides,1662.0,25.4,High
Belgium,2013,Streptococcus pneumoniae,Macrolides,1574.0,22.9,Medium
Belgium,2014,Streptococcus pneumoniae,Macrolides,1108.0,17.9,Medium
Bulgaria,2010,Streptococcus pneumoniae,Macrolides,20.0,25.0,High
Bulgaria,2011,Streptococcus pneumoniae,Macrolides,30.0,13.3,Medium
Bulgaria,2012,Streptococcus pneumoniae,Macrolides,20.0,20.0,Medium
Bulgaria,2013,Streptococcus pneumoniae,Macrolides,27.0,18.5,Medium
Bulgaria,2014,Streptococcus pneumoniae,Macrolides,30.0,26.7,High
Croatia,2010,Streptococcus pneumoniae,Macrolides,101.0,28.7,High
Croatia,2011,Streptococcus pneumoniae,Macrolides,123.0,23.6,Medium
Croatia,2012,Streptococcus pneumoniae,Macrolides,77.0,10.4,Medium
Croatia,2013,Streptococcus pneumoniae,Macrolides,116.0,32.8,High
Croatia,2014,Streptococcus pneumoniae,Macrolides,127.0,27.6,High
Cyprus,2010,Streptococcus pneumoniae,Macrolides,11.0,54.5,High
Cyprus,2011,Streptococcus pneumoniae,Macrolides,12.0,25.0,High
Cyprus,2013,Streptococcus pneumoniae,Macrolides,15.0,26.7,High
Cyprus,2014,Streptococcus pneumoniae,Macrolides,12.0,0.0,Low
Czech Republic,2010,Streptococcus pneumoniae,Macrolides,288.0,6.3,Low
Czech Republic,2011,Streptococcus pneumoniae,Macrolides,316.0,3.5,Low
Czech Republic,2012,Streptococcus pneumoniae,Macrolides,274.0,7.7,Low
Czech Republic,2013,Streptococcus pneumoniae,Macrolides,333.0,8.7,Low
Czech Republic,2014,Streptococcus pneumoniae,Macrolides,274.0,7.7,Low
Denmark,2010,Streptococcus pneumoniae,Macrolides,954.0,4.2,Low
Denmark,2011,Streptococcus pneumoniae,Macrolides,896.0,5.1,Low
Denmark,2012,Streptococcus pneumoniae,Macrolides,867.0,6.0,Low
Denmark,2013,Streptococcus pneumoniae,Macrolides,789.0,4.8,Low
Denmark,2014,Streptococcus pneumoniae,Macrolides,709.0,6.6,Low
Estonia,2010,Streptococcus pneumoniae,Macrolides,45.0,4.4,Low
Estonia,2011,Streptococcus pneumoniae,Macrolides,45.0,2.2,Low
Estonia,2012,Streptococcus pneumoniae,Macrolides,52.0,5.8,Low
Estonia,2013,Streptococcus pneumoniae,Macrolides,59.0,3.4,Low
Estonia,2014,Streptococcus pneumoniae,Macrolides,54.0,5.6,Low
Finland,2010,Streptococcus pneumoniae,Macrolides,607.0,27.5,High
Finland,2011,Streptococcus pneumoniae,Macrolides,638.0,24.5,Medium
Finland,2012,Streptococcus pneumoniae,Macrolides,586.0,22.0,Medium
Finland,2013,Streptococcus pneumoniae,Macrolides,650.0,18.6,Medium
Finland,2014,Streptococcus pneumoniae,Macrolides,636.0,14.5,Medium
France,2010,Streptococcus pneumoniae,Macrolides,1127.0,30.0,High
France,2011,Streptococcus pneumoniae,Macrolides,1413.0,26.0,High
France,2012,Streptococcus pneumoniae,Macrolides,824.0,28.9,High
France,2013,Streptococcus pneumoniae,Macrolides,919.0,29.8,High
France,2014,Streptococcus pneumoniae,Macrolides,656.0,23.0,Medium
Germany,2010,Streptococcus pneumoniae,Macrolides,358.0,9.2,Low
Germany,2011,Streptococcus pneumoniae,Macrolides,353.0,7.9,Low
Germany,2012,Streptococcus pneumoniae,Macrolides,324.0,7.4,Low
Germany,2013,Streptococcus pneumoniae,Macrolides,477.0,10.7,Medium
Germany,2014,Streptococcus pneumoniae,Macrolides,499.0,7.1,Low
Hungary,2010,Streptococcus pneumoniae,Macrolides,133.0,24.1,Medium
Hungary,2011,Streptococcus pneumoniae,Macrolides,129.0,14.7,Medium
Hungary,2012,Streptococcus pneumoniae,Macrolides,147.0,19.7,Medium
Hungary,2013,Streptococcus pneumoniae,Macrolides,139.0,14.4,Medium
Hungary,2014,Streptococcus pneumoniae,Macrolides,128.0,14.6,Medium
Iceland,2010,Streptococcus pneumoniae,Macrolides,37.0,10.8,Medium
Iceland,2011,Streptococcus pneumoniae,Macrolides,32.0,21.9,Medium
Iceland,2012,Streptococcus pneumoniae,Macrolides,27.0,7.4,Low
Iceland,2013,Streptococcus pneumoniae,Macrolides,18.0,16.7,Medium
Iceland,2014,Streptococcus pneumoniae,Macrolides,24.0,8.7,Low
Ireland,2010,Streptococcus pneumoniae,Macrolides,290.0,15.5,Medium
Ireland,2011,Streptococcus pneumoniae,Macrolides,310.0,18.4,Medium
Ireland,2012,Streptococcus pneumoniae,Macrolides,307.0,16.9,Medium
Ireland,2013,Streptococcus pneumoniae,Macrolides,305.0,18.0,Medium
Ireland,2014,Streptococcus pneumoniae,Macrolides,328.0,13.9,Medium
Italy,2010,Streptococcus pneumoniae,Macrolides,297.0,28.9,High
Italy,2011,Streptococcus pneumoniae,Macrolides,266.0,27.4,High
Italy,2012,Streptococcus pneumoniae,Macrolides,243.0,34.2,High
Italy,2013,Streptococcus pneumoniae,Macrolides,394.0,24.6,Medium
Italy,2014,Streptococcus pneumoniae,Macrolides,182.0,28.6,High
Latvia,2010,Streptococcus pneumoniae,Macrolides,38.0,5.3,Low
Latvia,2011,Streptococcus pneumoniae,Macrolides,46.0,0.0,Low
Latvia,2012,Streptococcus pneumoniae,Macrolides,64.0,4.7,Low
Latvia,2013,Streptococcus pneumoniae,Macrolides,66.0,1.5,Low
Latvia,2014,Streptococcus pneumoniae,Macrolides,48.0,4.1,Low
Lithuania,2010,Streptococcus pneumoniae,Macrolides,35.0,0.0,Low
Lithuania,2011,Streptococcus pneumoniae,Macrolides,41.0,26.8,High
Lithuania,2012,Streptococcus pneumoniae,Macrolides,35.0,25.7,High
Lithuania,2013,Streptococcus pneumoniae,Macrolides,56.0,25.0,High
Lithuania,2014,Streptococcus pneumoniae,Macrolides,67.0,22.6,Medium
Luxembourg,2010,Streptococcus pneumoniae,Macrolides,50.0,18.0,Medium
Luxembourg,2011,Streptococcus pneumoniae,Macrolides,52.0,15.4,Medium
Luxembourg,2012,Streptococcus pneumoniae,Macrolides,38.0,15.8,Medium
Luxembourg,2013,Streptococcus pneumoniae,Macrolides,48.0,25.0,High
Luxembourg,2014,Streptococcus pneumoniae,Macrolides,32.0,14.3,Medium
Malta,2010,Streptococcus pneumoniae,Macrolides,11.0,18.2,Medium
Malta,2012,Streptococcus pneumoniae,Macrolides,18.0,50.0,High
Malta,2014,Streptococcus pneumoniae,Macrolides,8.0,37.5,High
Netherlands,2010,Streptococcus pneumoniae,Macrolides,898.0,6.0,Low
Netherlands,2011,Streptococcus pneumoniae,Macrolides,1200.0,4.5,Low
Netherlands,2012,Streptococcus pneumoniae,Macrolides,1153.0,4.4,Low
Netherlands,2013,Streptococcus pneumoniae,Macrolides,1155.0,4.8,Low
Netherlands,2014,Streptococcus pneumoniae,Macrolides,1287.0,4.3,Low
Norway,2010,Streptococcus pneumoniae,Macrolides,547.0,3.8,Low
Norway,2011,Streptococcus pneumoniae,Macrolides,570.0,4.2,Low
Norway,2012,Streptococcus pneumoniae,Macrolides,533.0,5.3,Low
Norway,2013,Streptococcus pneumoniae,Macrolides,499.0,4.4,Low
Norway,2014,Streptococcus pneumoniae,Macrolides,492.0,7.5,Low
Poland,2010,Streptococcus pneumoniae,Macrolides,71.0,39.4,High
Poland,2011,Streptococcus pneumoniae,Macrolides,135.0,26.7,High
Poland,2012,Streptococcus pneumoniae,Macrolides,110.0,27.3,High
Poland,2013,Streptococcus pneumoniae,Macrolides,142.0,31.7,High
Portugal,2010,Streptococcus pneumoniae,Macrolides,156.0,21.8,Medium
Portugal,2011,Streptococcus pneumoniae,Macrolides,417.0,14.9,Medium
Portugal,2012,Streptococcus pneumoniae,Macrolides,308.0,18.5,Medium
Portugal,2013,Streptococcus pneumoniae,Macrolides,496.0,20.6,Medium
Portugal,2014,Streptococcus pneumoniae,Macrolides,658.0,16.0,Medium
Romania,2010,Streptococcus pneumoniae,Macrolides,11.0,36.4,High
Romania,2011,Streptococcus pneumoniae,Macrolides,18.0,44.4,High
Romania,2012,Streptococcus pneumoniae,Macrolides,43.0,39.5,High
Romania,2013,Streptococcus pneumoniae,Macrolides,42.0,38.1,High
Romania,2014,Streptococcus pneumoniae,Macrolides,50.0,48.0,High
Slovakia,2011,Streptococcus pneumoniae,Macrolides,25.0,12.0,Medium
Slovakia,2012,Streptococcus pneumoniae,Macrolides,22.0,27.3,High
Slovakia,2013,Streptococcus pneumoniae,Macrolides,29.0,17.2,Medium
Slovakia,2014,Streptococcus pneumoniae,Macrolides,29.0,41.4,High
Slovenia,2010,Streptococcus pneumoniae,Macrolides,232.0,17.2,Medium
Slovenia,2011,Streptococcus pneumoniae,Macrolides,251.0,24.3,Medium
Slovenia,2012,Streptococcus pneumoniae,Macrolides,250.0,21.2,Medium
Slovenia,2013,Streptococcus pneumoniae,Macrolides,279.0,10.4,Medium
Slovenia,2014,Streptococcus pneumoniae,Macrolides,300.0,19.3,Medium
Spain,2010,Streptococcus pneumoniae,Macrolides,862.0,26.7,High
Spain,2011,Streptococcus pneumoniae,Macrolides,746.0,24.8,Medium
Spain,2012,Streptococcus pneumoniae,Macrolides,579.0,26.4,High
Spain,2013,Streptococcus pneumoniae,Macrolides,560.0,25.7,High
Spain,2014,Streptococcus pneumoniae,Macrolides,544.0,20.0,Medium
Sweden,2010,Streptococcus pneumoniae,Macrolides,955.0,4.0,Low
Sweden,2011,Streptococcus pneumoniae,Macrolides,1143.0,5.3,Low
Sweden,2012,Streptococcus pneumoniae,Macrolides,947.0,4.9,Low
Sweden,2013,Streptococcus pneumoniae,Macrolides,1164.0,6.5,Low
Sweden,2014,Streptococcus pneumoniae,Macrolides,788.0,6.7,Low
United Kingdom,2010,Streptococcus pneumoniae,Macrolides,1289.0,4.7,Low
United Kingdom,2011,Streptococcus pneumoniae,Macrolides,1263.0,5.9,Low
United Kingdom,2012,Streptococcus pneumoniae,Macrolides,1114.0,6.8,Low
United Kingdom,2013,Streptococcus pneumoniae,Macrolides,935.0,7.5,Low
United Kingdom,2014,Streptococcus pneumoniae,Macrolides,1260.0,7.1,Low
Austria,2010,Streptococcus pneumoniae,Penicillin,351.0,4.0,Low
Austria,2011,Streptococcus pneumoniae,Penicillin,405.0,3.0,Low
Austria,2012,Streptococcus pneumoniae,Penicillin,291.0,5.2,Low
Austria,2013,Streptococcus pneumoniae,Penicillin,385.0,2.1,Low
Austria,2014,Streptococcus pneumoniae,Penicillin,361.0,5.3,Low
Belgium,2010,Streptococcus pneumoniae,Penicillin,1797.0,0.4,Low
Belgium,2011,Streptococcus pneumoniae,Penicillin,1829.0,0.8,Low
Belgium,2012,Streptococcus pneumoniae,Penicillin,1658.0,1.5,Low
Belgium,2013,Streptococcus pneumoniae,Penicillin,1536.0,1.7,Low
Belgium,2014,Streptococcus pneumoniae,Penicillin,1110.0,1.3,Low
Bulgaria,2010,Streptococcus pneumoniae,Penicillin,22.0,18.2,Medium
Bulgaria,2011,Streptococcus pneumoniae,Penicillin,33.0,21.2,Medium
Bulgaria,2012,Streptococcus pneumoniae,Penicillin,21.0,28.6,High
Bulgaria,2013,Streptococcus pneumoniae,Penicillin,28.0,21.4,Medium
Bulgaria,2014,Streptococcus pneumoniae,Penicillin,32.0,25.0,High
Croatia,2010,Streptococcus pneumoniae,Penicillin,102.0,22.5,Medium
Croatia,2011,Streptococcus pneumoniae,Penicillin,125.0,18.4,Medium
Croatia,2012,Streptococcus pneumoniae,Penicillin,97.0,22.7,Medium
Croatia,2013,Streptococcus pneumoniae,Penicillin,118.0,25.4,High
Croatia,2014,Streptococcus pneumoniae,Penicillin,129.0,26.4,High
Cyprus,2010,Streptococcus pneumoniae,Penicillin,12.0,41.7,High
Cyprus,2011,Streptococcus pneumoniae,Penicillin,12.0,25.0,High
Cyprus,2013,Streptococcus pneumoniae,Penicillin,15.0,40.0,High
Cyprus,2014,Streptococcus pneumoniae,Penicillin,12.0,0.0,Low
Czech Republic,2010,Streptococcus pneumoniae,Penicillin,288.0,4.9,Low
Czech Republic,2011,Streptococcus pneumoniae,Penicillin,316.0,3.8,Low
Czech Republic,2012,Streptococcus pneumoniae,Penicillin,274.0,2.9,Low
Czech Republic,2013,Streptococcus pneumoniae,Penicillin,333.0,2.1,Low
Czech Republic,2014,Streptococcus pneumoniae,Penicillin,274.0,5.8,Low
Denmark,2010,Streptococcus pneumoniae,Penicillin,954.0,3.6,Low
Denmark,2011,Streptococcus pneumoniae,Penicillin,896.0,4.8,Low
Denmark,2012,Streptococcus pneumoniae,Penicillin,867.0,5.1,Low
Denmark,2013,Streptococcus pneumoniae,Penicillin,789.0,6.6,Low
Denmark,2014,Streptococcus pneumoniae,Penicillin,709.0,5.6,Low
Estonia,2010,Streptococcus pneumoniae,Penicillin,64.0,1.6,Low
Estonia,2011,Streptococcus pneumoniae,Penicillin,51.0,2.0,Low
Estonia,2012,Streptococcus pneumoniae,Penicillin,53.0,0.0,Low
Estonia,2013,Streptococcus pneumoniae,Penicillin,78.0,1.3,Low
Estonia,2014,Streptococcus pneumoniae,Penicillin,72.0,4.2,Low
Finland,2010,Streptococcus pneumoniae,Penicillin,611.0,14.2,Medium
Finland,2011,Streptococcus pneumoniae,Penicillin,634.0,12.9,Medium
Finland,2012,Streptococcus pneumoniae,Penicillin,553.0,17.0,Medium
Finland,2013,Streptococcus pneumoniae,Penicillin,597.0,14.1,Medium
Finland,2014,Streptococcus pneumoniae,Penicillin,593.0,12.5,Medium
France,2010,Streptococcus pneumoniae,Penicillin,1127.0,27.6,High
France,2011,Streptococcus pneumoniae,Penicillin,1413.0,23.8,Medium
France,2012,Streptococcus pneumoniae,Penicillin,824.0,23.4,Medium
France,2013,Streptococcus pneumoniae,Penicillin,919.0,22.4,Medium
France,2014,Streptococcus pneumoniae,Penicillin,656.0,22.3,Medium
Germany,2010,Streptococcus pneumoniae,Penicillin,354.0,3.7,Low
Germany,2011,Streptococcus pneumoniae,Penicillin,347.0,1.7,Low
Germany,2012,Streptococcus pneumoniae,Penicillin,310.0,5.2,Low
Germany,2013,Streptococcus pneumoniae,Penicillin,471.0,7.0,Low
Germany,2014,Streptococcus pneumoniae,Penicillin,499.0,4.4,Low
Hungary,2010,Streptococcus pneumoniae,Penicillin,140.0,15.0,Medium
Hungary,2011,Streptococcus pneumoniae,Penicillin,139.0,11.5,Medium
Hungary,2012,Streptococcus pneumoniae,Penicillin,160.0,10.0,Medium
Hungary,2013,Streptococcus pneumoniae,Penicillin,154.0,5.8,Low
Hungary,2014,Streptococcus pneumoniae,Penicillin,128.0,11.7,Medium
Iceland,2010,Streptococcus pneumoniae,Penicillin,37.0,5.4,Low
Iceland,2011,Streptococcus pneumoniae,Penicillin,32.0,9.4,Low
Iceland,2012,Streptococcus pneumoniae,Penicillin,27.0,3.7,Low
Iceland,2013,Streptococcus pneumoniae,Penicillin,18.0,16.7,Medium
Iceland,2014,Streptococcus pneumoniae,Penicillin,24.0,4.2,Low
Ireland,2010,Streptococcus pneumoniae,Penicillin,310.0,18.1,Medium
Ireland,2011,Streptococcus pneumoniae,Penicillin,324.0,19.4,Medium
Ireland,2012,Streptococcus pneumoniae,Penicillin,319.0,19.1,Medium
Ireland,2013,Streptococcus pneumoniae,Penicillin,310.0,20.3,Medium
Ireland,2014,Streptococcus pneumoniae,Penicillin,328.0,17.7,Medium
Italy,2010,Streptococcus pneumoniae,Penicillin,229.0,9.2,Low
Italy,2011,Streptococcus pneumoniae,Penicillin,174.0,6.9,Low
Italy,2012,Streptococcus pneumoniae,Penicillin,141.0,12.1,Medium
